00200369;       8.0732;     106.8138;       2.4961
00200370;       8.0985;      68.3964;       2.7572
00200371;       8.1010;       6.1513;       2.5033
00200372;       8.1161;     -21.5111;       3.5219
00200373;       8.1293;      -6.0090;       2.9634
00200374;       8.1486;      13.1708;       1.8278
00200375;       8.1958;      15.9256;       2.1592
00200376;       8.2080;      59.9153;       2.1590
00200377;       8.2163;     123.1349;       3.1275
00200378;       8.2319;      66.2473;       1.9819
00200379;       8.2425;     101.0244;       1.8020
00200380;       8.2557;     -40.8263;       3.4034
00200381;       8.2588;     -24.9937;       3.4971
00200382;       8.2848;      21.5182;       2.1672
00200383;       8.2986;      90.3763;       1.5732
00200384;       8.3033;      -8.1749;       3.0636
00200385;       8.3258;      11.4102;       1.8546
00200386;       8.3720;     -21.0909;       3.5252
00200387;       8.3771;      71.6003;       1.6261
00200388;       8.3803;      67.3373;       2.7559
00200389;       8.3940;      60.1650;       2.1760
00200390;       8.3982;       9.0257;       2.3942
00200391;       8.4264;      16.3622;       2.1534
00200392;       8.4720;     -35.4124;       3.4638
00200393;       8.4755;      13.5420;       1.8294
00200394;       8.4825;     107.0977;       2.4944
00200395;       8.5261;      21.9539;       2.1662
00200396;       8.5426;      -6.2671;       2.9946
00200397;       8.5740;       6.0267;       2.5080
00200398;       8.5931;      68.3941;       2.7106
00200399;       8.6254;     123.4194;       3.1262
00200400;       8.6279;     -20.6708;       3.5285
00200401;       8.6598;      16.7974;       2.1478
00200402;       8.6735;     101.2746;       1.8063
00200403;       8.6896;     -25.2311;       3.4958
00200404;       8.7069;     -41.0363;       3.4107
00200405;       8.7181;      -8.4377;       3.0933
00200406;       8.7253;      66.1934;       1.9806
00200407;       8.7280;      -8.4440;       3.0940
00200408;       8.7550;      12.3630;       1.5020
00200409;       8.7625;      90.5579;       1.5699
00200410;       8.7632;      22.3919;       2.1656
00200411;       8.8017;      13.9138;       1.8310
00200412;       8.8135;       8.7605;       2.4100
00200413;       8.8200;      11.4270;       1.8640
00200414;       8.8714;      71.5546;       1.6086
00200415;       8.8766;      67.3317;       2.7416
00200416;       8.8838;     -20.2506;       3.5318
00200417;       8.8898;     107.3846;       2.4927
00200418;       8.8960;      17.2310;       2.1422
00200419;       8.9217;     -35.6260;       3.4719
00200420;       8.9300;     -35.6300;       3.4720
00200421;       8.9558;      -6.5253;       3.0258
00200422;       8.9759;      12.8034;       1.5013
00200423;       8.9966;      22.8318;       2.1653
00200424;       9.0345;     123.7038;       3.1249
00200425;       9.0462;       5.8990;       2.5122
00200426;       9.0538;      11.8590;       1.8494
00200427;       9.0868;      68.4346;       2.6750
00200428;       9.1025;     101.5281;       1.8104
00200429;       9.1205;      14.2918;       1.8325
00200430;       9.1205;     -25.4686;       3.4945
00200431;       9.1338;      -8.6978;       3.1324
00200432;       9.1352;      17.6631;       2.1368
00200433;       9.1397;     -19.8305;       3.5351
00200434;       9.1581;     -41.2462;       3.4180
00200435;       9.1969;      13.2437;       1.5005
00200436;       9.2213;      66.1794;       1.9865
00200437;       9.2267;      23.2734;       2.1653
00200438;       9.2292;      90.7322;       1.5667
00200439;       9.2491;       8.5301;       2.4225
00200440;       9.2892;      12.2903;       1.8356
